"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Abstracten"	"BekledingComponent"	"{360E2E2C-B78A-496b-A811-F39DC4C9E7AE}"	""	""	""	""	"Bekleding component"	"Abstracte voor componenten die als bekleding worden bevestigd op andere elementen."	""	"Bekleding component"	"Abstracte voor componenten die als bekleding worden bevestigd op andere elementen."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#"	"BekledingComponent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"ZuilTGC"	"{93D1A3D6-F712-43dc-A218-54F3E960A1DB}"	""	""	""	""	"Zuil toegangscontrole"	"Een zuil om badgelezers en videofoonposten op te plaatsen. Deze bevinden zich typisch aan slagbomen of automatische poorten."	""	"Zuil toegangscontrole"	"Een zuil om badgelezers en videofoonposten op te plaatsen. Deze bevinden zich typisch aan slagbomen of automatische poorten."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"ZuilTGC"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Toegangsdeur"	"{D10BC77A-C44E-4021-8847-9727B05D0982}"	"Deur"	""	""	""	"Toegangsdeur"	"Element dat de doorgang naar een ruimte (in een gebouw) afsluit of er toegang toe verleent. De doorgang is minder breed dan die die afgesloten wordt door een toegangspoort."	""	"Toegangsdeur"	"Element dat de doorgang naar een ruimte (in een gebouw) afsluit of er toegang toe verleent. De doorgang is minder breed dan die die afgesloten wordt door een toegangspoort."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Toegangsdeur"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#Deur"	""	""
"CLASS"	"OSLO-Onderdeel"	"Batterij"	"{5934E0A6-C706-4a8a-9DF7-398F920B2995}"	""	""	""	""	"Batterij"	"Element bestaande uit meerdere elektrochemische cellen voor het leveren van elektriciteit,die ontstaat door de omzetting van opgeslagen chemische energie in elektrische energie."	""	"Batterij"	"Element bestaande uit meerdere elektrochemische cellen voor het leveren van elektriciteit,die ontstaat door de omzetting van opgeslagen chemische energie in elektrische energie."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Batterij"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#Voedingspunt, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Zelfsluiter"	"{249327B2-8847-40ef-9431-8A5F9DBD7BCE}"	""	""	""	""	"Zelfsluiter"	"Mechanisme voor oa. deuren en poorten dat er voor zorgt dat de gekoppelde deur of poort sluit zonder verdere tussenkomst."	""	"Zelfsluiter"	"Mechanisme voor oa. deuren en poorten dat er voor zorgt dat de gekoppelde deur of poort sluit zonder verdere tussenkomst."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Zelfsluiter"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Toegangscontrole"	"{FD8E4982-E803-4f0c-BDBE-258231315B9A}"	""	""	""	""	"Toegangscontrole"	"Component voor controle van de toegang tot een ruimte of behuizing."	""	"Toegangscontrole"	"Component voor controle van de toegang tot een ruimte of behuizing."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Toegangscontrole"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Abstracten"	"Behuizing"	"{67A39958-2892-4f61-9857-45EA5FE9F26C}"	""	""	""	""	"Behuizing"	"Abstracte voor alle types van behuizing voor het beschermen van technieken."	""	"Behuizing"	"Abstracte voor alle types van behuizing voor het beschermen van technieken."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#"	"Behuizing"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Stroomkring"	"{24A2CB40-47FD-46fa-84E9-87E635ED1BFC}"	""	""	""	""	"Stroomkring"	"Ook wel vertrek of vertrekkende kabel genoemd. Afgezekerde elektrische geleiders waarmee de applicaties voorzien worden van de nodige voeding."	""	"Stroomkring"	"Ook wel vertrek of vertrekkende kabel genoemd. Afgezekerde elektrische geleiders waarmee de applicaties voorzien worden van de nodige voeding."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Stroomkring"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Binnenverlichtingstoestel"	"{D9BD3A05-C65E-43ec-AAEA-D61FF890B77D}"	""	""	""	""	"Binnenverlichtingstoestel"	"Een verlichtingstoestel dat binnen in een gebouw geplaatst wordt. Een verlichtingstoestel is de combinatie van de lamp en de armatuur."	""	"Binnenverlichtingstoestel"	"Een verlichtingstoestel dat binnen in een gebouw geplaatst wordt. Een verlichtingstoestel is de combinatie van de lamp en de armatuur."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Binnenverlichtingstoestel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Netwerkpoort"	"{2E04F022-D23F-4f64-B2B5-E78D3044EDAE}"	""	""	""	""	"Netwerkpoort"	"De ingang van het toestel samen met component die erop zit,bv. SFP of XFP."	""	"Netwerkpoort"	"De ingang van het toestel samen met component die erop zit,bv. SFP of XFP."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Netwerkpoort"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
